Identifier,Index,Chemical Name,Structure File,Coord Atoms,Freq,rmsd
SAHLEU,1,2-((2-Nitrophenyl)amino)benzoic acid,SAHLEU.mol,"[2, 6]",1,0.813429295
CISRAZ,1,1-(t-Butoxycarbonyl)-4-(((2-nitrophenyl)sulfonyl)amino)piperidine-4-carboxylic acid,CISRAZ.mol,"[4, 3]",1,0.813431952
SEQHOL,1,"(3aR*,6aS*,6bS*,10bR*)-5,6,6a,6b,7,8,9,10b-Octahydro-10b-hydroxy-2,3-di-isopropoxydicyclopent(a,b)inden-1(4H)-one",SEQHOL.mol,"[1, 0]",1,0.813444228
XISREW,1,(R)-1-phenyl-2-carboxyethylphosphonic acid,XISREW.mol,"[5, 4]",1,0.813444855
LUJBOI,1,"2,2'-(1,3,5,7-Tetraoxo-5,7-dihydropyrrolo[3,4-f]isoindole-2,6(1H,3H)-diyl)dibenzoic acid tetrahydrate",LUJBOI.mol,"[12, 14]",1,0.813446926
VIMGUV,1,N-(t-Butylcarbamoyl)-5-cyano-2-(4-methylphenoxy)benzenesulfonamide,VIMGUV.mol,"[45, 38]",1,0.813447175
ALANEH,1,"N-((2-(5,6-Dihydro[1,3]dithiolo[4,5-b][1,4]dithiin-2-ylidene)-1,3-dithiol-4-yl)carbonyl)glycine",ALANEH.mol,"[28, 27]",1,0.813448922
ASPLOL,1,Asperlinol,ASPLOL.mol,"[14, 15]",1,0.813461819
SUYMAD,1,"6,7-dihydroxy-3a,11b-dimethyl-8-methylidenedodecahydro-1H-6a,9-methanocyclohepta[2,3]indeno[4,5-c]furan-3(3aH)-one monohydrate",SUYMAD.mol,"[2, 4]",1,0.813462085
HIPGES,1,bis(Norlithocholic acid) acetone clathrate,HIPGES.mol,"[2, 1]",1,0.813463307
POMWIA,1,"4-hydroxy-2-(4-methylbenzene-1-sulfonyl)-2,3,4,4a,6,7-hexahydro-7,9a-epoxycyclohepta[c]pyridin-5(1H)-one chloroform solvate",POMWIA.mol,"[1, 2]",1,0.813475162
ACRLAC03,1,Acrylic acid,ACRLAC03.mol,"[0, 1]",1,0.813488504
FINLUK,1,"3,9,12a-trimethyl-5-oxotetradecahydro-2H-3,6a-methanonaphtho[2,1-d]azocine-9-carboxylic acid",FINLUK.mol,"[0, 1]",1,0.813495649
CUQBEW,1,3-(4-((2-Methylphenyl)ethynyl)phenyl)propanoic acid,CUQBEW.mol,"[1, 0]",1,0.813496133
DEWCEQ,1,"methyl 8-formyl-5-hydroxy-3',7'-dimethyl-4'-oxo-3',4'-dihydrospiro[1-benzopyran-2,2'-[1,3]benzoxazine]-6-carboxylate",DEWCEQ.mol,"[26, 24]",1,0.81350075
HIBISC10,1,Calcium (+)-allo-hydroxycitrate lactone tetrahydrate,HIBISC10.mol,"[11, 10]",1,0.813511033
JAXDER,1,Z-L-(N-Benzyloxycarbonyl)prolyl-L-leucylglycinamide,JAXDER.mol,"[4, 8]",1,0.813514306
CAHJUS,1,"t-Butyl 10,13-dihydroxy-15-methyl-12-oxa-6-azatetracyclo[9.5.1.02,10.02,13]heptadecane-6-carboxylate",CAHJUS.mol,"[56, 26]",1,0.813521862
PUNXII,1,"4-amino-2,3,5,6-tetrafluorobenzoic acid 18-crown-6 monohydrate",PUNXII.mol,"[7, 5]",1,0.813537081
IVIREL,1,"4,5''-Dihydroxy-8''-(1-hydroxyethyl)-3'',6'-dimethyl-4'',5',6',8''-tetrahydro-3H-dispiro[furan-2,4'-pyran-2',2''-furo[3,4-g]chromene]-5,6''(3''H,4H)-dione methanol solvate hemihydrate",IVIREL.mol,"[10, 0]",1,0.813538309
SUVJAU,1,"((1R*,7aS*)-2,3,5,6,7,7a-Hexahydro-5-oxo-1H-pyrrolizinyl-1-yl)acetic acid",SUVJAU.mol,"[0, 1]",1,0.813550627
USALIK,1,"1,2a,8-Trihydroxy-5,8-dimethyl-2-methylenedecahydroacenaphthylen-3(1H)-one monohydrate",USALIK.mol,"[4, 5]",1,0.813566129
BIHKEK,1,"3-(Benzyloxy)-3a-hydroxy-6a-(hydroxymethyl)tetrahydrofuro[3,4-b]furan-6(4H)-one",BIHKEK.mol,"[3, 4]",1,0.813578214
COGPOE,1,Methyl 3-hexyl-4-methoxy-6-(trifluoromethyl)salicylate,COGPOE.mol,"[0, 1]",1,0.813582224
TAMLID,1,Benzyloxycarbonyl-L-tryptophan 2-nitrophenyl ester,TAMLID.mol,"[17, 40]",1,0.81361567
WOCHOL,1,Methylmalonamide,WOCHOL.mol,"[0, 11]",1,0.8136239
DITRAZ,1,S-Methyl-isothiosemicarbazide nitrate,DITRAZ.mol,"[3, 2]",1,0.813625259
LAHLIR,1,"1-Benzylimidazolidine-2,4,5-trione",LAHLIR.mol,"[2, 4]",1,0.813631252
NUQSAV,1,(1-(Diaminomethylene)thiourea-1-ium) hydrogen azelate,NUQSAV.mol,"[25, 26]",1,0.813641319
ZOZLOR,1,Ethyl 2-hydroxy-2-(1H-indol-3-yl)-3-oxobutanoate,ZOZLOR.mol,"[2, 0]",1,0.813651917
XECQEE,1,2-(1H-imidazol-2-yl)-1-[(pyridin-2-yl)methyl]-1H-imidazol-3-ium hydrogen suberate,XECQEE.mol,"[2, 23]",1,0.81365245
UXOBIT,1,"bis(Heptanoic acid) 1,3,5-triazine-2,4-diamine",UXOBIT.mol,"[0, 2]",1,0.813669298
DEWVOQ02,1,"6-Hydroxy-2,5,7,8-tetramethylchroman-2-carboxylic acid",DEWVOQ02.mol,"[8, 7]",1,0.813701831
EJEBIG,1,"methyl 5-oxo-2,4-diphenyl-4-((pyridin-2-ylcarbonyl)amino)-4,5-dihydro-1H-pyrrole-3-carboxylate",EJEBIG.mol,"[8, 5]",1,0.813702969
VUDBOL,1,"7-Carbamoyl-1,5-dihydroxy-8-oxatricyclo(4.3.1.04,10)dec-2-en-9-one monohydrate",VUDBOL.mol,"[14, 15]",1,0.813706628
ELUREK,1,"2-(1-(1,3-dihydro-2H-benzimidazol-2-ylideneammonio)-2-(4-methylphenyl)-2-oxoethyl)-3-oxocyclohex-1-en-1-olate",ELUREK.mol,"[6, 4]",1,0.813720678
GOLCOB,1,"6,7-Dihydro-5H-cyclopenta[b]pyridin-7-ol",GOLCOB.mol,"[0, 17]",1,0.813727666
JENFIR,1,9-Benzyl-N-methoxyadenine,JENFIR.mol,"[4, 9]",1,0.813728999
WIFHID,1,"(1R,3R)-Methylcyclopentadecan-1-yl 1-carboxy-3-nitrobenzene-2-carboxylate",WIFHID.mol,"[5, 4]",1,0.813739625
WESWEX,1,"1-((1R,2R)-2-(dimethylamino)cyclohexyl)-3-mesitylurea",WESWEX.mol,"[46, 24]",1,0.813750992
FURMAI,1,4-(5-(3-hydroxyprop-1-en-2-yl)-2-methylcyclohex-1-en-1-yl)pentanoic acid,FURMAI.mol,"[1, 0]",1,0.813759162
ZIFKIK,1,"N-(4,5-Dihydro-1H-imidazol-3-ium-2-yl)-2-(methylamino)benzenecarbohydrazonoate",ZIFKIK.mol,"[0, 14]",1,0.81377258
SULNOC,1,(R)-3-((R)-Phenylsulfinyl)butyric acid,SULNOC.mol,"[4, 5]",1,0.813773775
SATYOE,1,2-(5-(4-(dimethylamino)phenyl)-1H-pyrazol-3-yl)-5-fluorophenol,SATYOE.mol,"[3, 1]",1,0.813778584
YODRUE,1,Methyl 6-O-(N-heptylcarbamoyl)-α-D-glucopyranoside,YODRUE.mol,"[18, 19]",1,0.813780792
PAVCEV,1,"(1R*,2R*)-2-(1-Methyl-1-hydroxyethyl)-1-phenylcyclopropanol",PAVCEV.mol,"[0, 6]",1,0.813790123
MAEINO,1,"2-Methylamino-2-ethyl-indan-1,3-dione hydrochloride",MAEINO.mol,"[0, 2]",1,0.813791032
NARXIN,1,2-Hydroxy-2-(hydroxymethyl)-3-phenylcyclohexan-1-one,NARXIN.mol,"[0, 1]",1,0.813804853
TIVLAM,1,cis-4-(p-Tosyloxymethyl)cyclohexanecarboxylic acid,TIVLAM.mol,"[5, 4]",1,0.813805818
GAHHIG01,1,"2',3'-Dideoxyadenosine",GAHHIG01.mol,"[13, 3]",1,0.813807933
UMAKOK,1,2-(Ethoxycarbonyl)-3-((4-methoxyphenyl)amino)acrylic acid,UMAKOK.mol,"[0, 3]",1,0.813815333
ELUGOI,1,"2-((2-(Ethoxycarbonyl)-4,4,4-trifluoro-3-oxobut-1-en-1-yl)amino)benzoic acid",ELUGOI.mol,"[0, 1]",1,0.81381832
SOYDEP,1,4-Amino-3-(5-methoxybenzo(b)furan-2-yl)butanoic acid,SOYDEP.mol,"[15, 14]",1,0.813820181
RACVEY,1,"N-(6-(2-(4-Methyl-7-oxo-7,8-dihydro-1,8-naphthyridin-2-yl)vinyl)pyridin-2-yl)acetamide methanol solvate monohydrate",RACVEY.mol,"[3, 4]",1,0.813828392
OGOHUP,1,"2-(2,2-dimethylpropyl)-2,4-dimethylpentanedioic acid",OGOHUP.mol,"[2, 1]",1,0.813849669
OYAKOP,1,"24-Methoxy-1,9,17-triazahexacyclo[14.8.0.02,7.08,17.010,15.018,23]tetracosa-2,4,6,10,12,14,18,20,22-nonaene",OYAKOP.mol,"[1, 3]",1,0.813857285
BOXYUL,1,"2,2,5-trimethyl-1,3-dioxane-5-carboxylic acid",BOXYUL.mol,"[1, 0]",1,0.813865647
PILPIK,1,o-(Sulfamoyl)benzoic acid,PILPIK.mol,"[1, 3]",1,0.813871009
BOWCAT,1,"9-fluoro-11,21-dihydroxy-16-methyl-3,20-dioxopregna-1,4-dien-17-yl valerate",BOWCAT.mol,"[4, 5]",1,0.81389199
OJAJAL,1,2-(2-Nitrocyclohexyl)butanoic acid,OJAJAL.mol,"[1, 0]",1,0.813894104
CALMAF,1,N-(4-(4-(4-fluorophenyl)-1-methyl-2-((S)-methylsulfinyl)-1H-imidazol-5-yl)pyridin-2-yl)acetamide dihydrate,CALMAF.mol,"[31, 35]",1,0.813907635
EXANAS,1,"4-Diethylamino-1,5-dihydro-(1,3)diazepin-2-one",EXANAS.mol,"[26, 23]",1,0.81391047
JELVAX,1,ent-19-Hydroxy-6-oxokaur-16-ene,JELVAX.mol,"[0, 1]",1,0.813918506
VULQOJ,1,Methyl 3-hydroxy-4-(4-methoxyphenyl)-9-oxo-9H-xanthene-2-carboxylate,VULQOJ.mol,"[2, 3]",1,0.813933831
COQLEC,1,"3,4-dimethoxy-2-[(5-oxo-7,8-dihydro-2H-[1,3]dioxolo[4,5-g]isoquinolin-6(5H)-yl)methyl]benzoic acid",COQLEC.mol,"[25, 24]",1,0.813942005
MEGCOS,1,rac-t-Butyl 1-hydroxy-5-methyl-1-(2-methylprop-2-en-1-yl)-2-(trifluoromethyl)indane-2-carboxylate,MEGCOS.mol,"[3, 5]",1,0.813948453
KAKVAX,1,"6,6a,7,8-tetrahydroxy-3-methyl-2,3,4,5,6,6a,7,12a-octahydrotetraphene-1,12-dione dimethyl sulfoxide solvate",KAKVAX.mol,"[4, 6]",1,0.813953951
VULCEN,1,"3-(3-methylpyridin-2-yl)-2,2-diphenylpropanoic acid",VULCEN.mol,"[8, 0]",1,0.813958514
UDAMES,1,"2-(3-(3-Methylphenoxymethyl)-5-phenyl-4H-1,2,4-triazol-4-yl)benzoic acid",UDAMES.mol,"[44, 46]",1,0.813960392
VOCZAR,1,(6-oxo-2H-pyran-3(6H)-ylidene)acetic acid,VOCZAR.mol,"[14, 13]",1,0.813960549
WINKOU,1,Glaucocalyxin A,WINKOU.mol,"[1, 3]",1,0.813964667
TODCIY,1,4-Hydroxytricyclo(3.3.1.1)decane-1-carboxylic acid,TODCIY.mol,"[13, 12]",1,0.813968157
VOJRIY,1,"2,2'-(((2-nitrophenyl)methylene)bis((4,6-dimethyl-2,1-phenylene)oxy))diacetic acid 4,4'-bipyridine",VOJRIY.mol,"[57, 60]",1,0.813971249
PAWLIJ,1,Frigocyclinone monohydrate,PAWLIJ.mol,"[3, 4]",1,0.813977341
YUCTAU,1,"2-(1-benzyl-1H-1,2,3-triazol-4-yl)-3-(1-methyl-1H-pyrrol-2-yl)quinoxaline",YUCTAU.mol,"[9, 0]",1,0.813994909
YIBZEO,1,5-Benzoylmino-3-methyl-4-isoxazolocarboxylic acid azide,YIBZEO.mol,"[2, 6]",1,0.81400512
TUBRUD,1,4-Benzyl-2-(dimethylamino)-5-pyrimidinecarboxylic acid,TUBRUD.mol,"[1, 0]",1,0.81400679
ENITUR,1,"2,5-Dimethylbicyclo(3.3.0)octane-endo-2,endo-6-diol",ENITUR.mol,"[0, 1]",1,0.814008477
KALLIV,1,"N'',N'''-bis(2-furylmethylene)thiocarbonohydrazide",KALLIV.mol,"[4, 1]",1,0.814012704
KUBMEZ,1,N-(2-Carboxyethyl)indole-3-acetamide,KUBMEZ.mol,"[16, 17]",1,0.814024064
AWUSOB,1,2-(3-Methylphenoxy)benzoic acid,AWUSOB.mol,"[7, 5]",1,0.814043821
DAHZIY,1,"3-(7,7-dimethyl-5-oxo-3,4,5,6,7,8-hexahydro-2H-chromen-2-yl)-N-(quinolin-8-yl)propanamide",DAHZIY.mol,"[5, 3]",1,0.814047572
ZAZFUE01,1,"1'-methyl-1,3-dihydro-2,3'-spirobi[indol]-2'(1'H)-one",ZAZFUE01.mol,"[2, 0]",1,0.8140539
YICWUD,1,1-t-butyl-3-ethyl-2-(3-methyl-1-phenyl-1H-pyrazol-5-yl)guanidine,YICWUD.mol,"[3, 4]",1,0.814071158
PUNQAR,1,bis(biguanidium) ethanedioate hydrate,PUNQAR.mol,"[0, 3]",1,0.814072406
VAPZOB10,1,"8-Amino-3-β-D-ribofuranosyl-1,2,4-triazolo(4,3-b)pyridazine",VAPZOB10.mol,"[16, 15]",1,0.814073965
RUPQIC,1,"rac-2,2'-Dihydroxy-5,5',6,6',7,7',8,8'-octahydro-3,3'-dinitrobinaphthyl",RUPQIC.mol,"[40, 43]",1,0.814080759
KIZROC,1,"2,2'-(Ethane-1,2-diyldiimino)dibenzoic acid",KIZROC.mol,"[5, 4]",1,0.814089422
NUXMUP,1,"N'-(2,3-Dihydroxybenzylidene)benzohydrazide dimethylsulfoxide solvate",NUXMUP.mol,"[15, 18]",1,0.8141203
EHEGAB,1,4-((2-Fluoroethyl)sulfanyl)benzoic acid,EHEGAB.mol,"[2, 1]",1,0.81412553
PEFMUJ,1,N-(2-t-Butylphenyl)anthranilic acid,PEFMUJ.mol,"[0, 1]",1,0.814130798
QIZYAA,1,"(+)-3,6,10,14-tetramethyl-2,4,5,8,9,10,11,12,13,15a-decahydrocyclotetradeca[b]furan-10,11-diol sesquihydrate",QIZYAA.mol,"[1, 0]",1,0.814136911
DOTTEL,1,2-(1-Mesitylthioethyl)-1-cyclopentanoic acid,DOTTEL.mol,"[18, 19]",1,0.814137227
IQIFOE,1,"3,5,15,17-Tetra-azapentacyclo[17.5.3.37,13.010,29.022,26]triaconta-1(25),7,9,11,13(28),19,21,23,26,29-decaene-4,16-dione dimethylsulfoxide solvate dihydrate",IQIFOE.mol,"[46, 48]",1,0.814176306
FOTYUI10,1,"(3,4-Methylenedioxyphenyl)propiolic acid",FOTYUI10.mol,"[10, 11]",1,0.814185683
UWOSOP,1,9-(2-Thiocyanatoethyl)adeninium perchlorate,UWOSOP.mol,"[16, 20]",1,0.814222972
YABGIR,1,5'-O-(N-(L-Alanyl)sulfamoyl)adenosine dihydrate,YABGIR.mol,"[13, 15]",1,0.81422931
NEBZEA,1,N-(Amino(3-benzylureido)methylene)-4-methylbenzenesulfonamide,NEBZEA.mol,"[11, 6]",1,0.814236211
BAMBEY,1,"6-(3-Amino-5-isopropoxy-1H-pyrazol-1-yl)-2,5-difluoronicotinonitrile",BAMBEY.mol,"[5, 3]",1,0.814239859
UMIYUM,1,9-hydroxycinchonan-1-ium 3-carboxybicyclo[2.2.1]hept-5-ene-2-carboxylate,UMIYUM.mol,"[0, 2]",1,0.814247623
FAVTEB,1,"17-Hydroxy-isopimara-8(14),15-dien-19-oic acid",FAVTEB.mol,"[1, 0]",1,0.814259547
ROQYIH,1,Isonicotinamide succinamic acid,ROQYIH.mol,"[12, 13]",1,0.814261187
EVAGEP,1,tetrabutylammonium ((phenylcarbamoyl)amino)methanesulfonate monohydrate,EVAGEP.mol,"[5, 7]",1,0.81427915
OJERUQ,1,3β-Hydroxyolean-12-en-27-oic acid methanol solvate,OJERUQ.mol,"[2, 4]",1,0.814279884
CIYDEV,1,"(4-nitrophenyl)acetic acid 3,3'-(hydrazine-1,2-diylidenedimethylylidene)dipyridine",CIYDEV.mol,"[0, 2]",1,0.814290619
DARJAJ,1,"2,2-Difluoro-3-hydroxy-3-phenyl-N-(1-phenylethyl)butanamide",DARJAJ.mol,"[4, 2]",1,0.814305529
NUYYOX,1,"2-(5-(2,2-bis(1H-Imidazol-1-yl)vinyl)-1,2,4-oxadiazol-3-yl)-5-fluoropyridine",NUYYOX.mol,"[6, 5]",1,0.814307438
POTVOK,1,"2,3,5-Triphenylterephthalic acid bis(methanol) clathrate",POTVOK.mol,"[0, 1]",1,0.814331012
NIJXEL,1,6-((4'-(Ethoxycarbonyl)biphenyl-4-yl)oxy)hexanoic acid,NIJXEL.mol,"[0, 46]",1,0.81433178
YIDHAV,1,2-Dimethylamino-6-amino-8-cyano-9-benzyl-purine,YIDHAV.mol,"[6, 9]",1,0.814347288
LORHOP,1,"3-(Methoxycarbonyl)-5,6-(propane-2,2-dioxy)bicyclo(2.2.1)hept-2-ene-2-carboxylic acid",LORHOP.mol,"[11, 9]",1,0.814367086
LAFLUA,1,"(-)-5-(2-(3-Furyl)ethyl)-5,6,8a-trimethyl-3,4,4a,5,6,7,8,8a-octahydronaphthalene-1-carboxylic acid",LAFLUA.mol,"[47, 48]",1,0.814367732
ROLYIA,1,bis((S)-Leucyl-(S)-(α-methyl-4-carboxyphenylglycine)) chloride monohydrate,ROLYIA.mol,"[4, 5]",1,0.814371997
YOFWOI,1,"bis(6,7-dimethoxy-1,2,3,4-tetrahydroisoquinolin-2-ium) bicyclo[2.2.1]hept-5-ene-2,3-dicarboxylate bicyclo[2.2.1]hept-5-ene-2,3-dicarboxylic acid",YOFWOI.mol,"[3, 1]",1,0.814374608
JADCEA,1,"2,11-dihydro-1H-cyclopenta[de]indeno[1,2-b]quinolin-7-amine",JADCEA.mol,"[0, 1]",1,0.814376495
SARXEO,1,"8,5'-((Allylimino)carbonyloxy)-2-N-dimethylaminomethylene-9-(2',3'-O-isopropylidene-β-D-ribofuranosyl)guanine methanol solvate",SARXEO.mol,"[6, 23]",1,0.814387525
HOSNOU,1,"3,5-bis[(pyridinium-3-ylcarbamoyl)amino]pyridinium diperchlorate sesquihydrate",HOSNOU.mol,"[30, 32]",1,0.814396311
HITKON,1,quinolin-2-ol monohydrate,HITKON.mol,"[2, 0]",1,0.814419824
KERCEQ,1,4-(Quinolin-8-yloxy)butanoic acid,KERCEQ.mol,"[1, 3]",1,0.814431773
PIZYAZ,1,"2-t-Butyl-4-(1,3-dithian-2-yl(hydroxy)methyl)-2-methyl-1,3-dioxan-5-ol",PIZYAZ.mol,"[6, 4]",1,0.814433659
WAXDAC,1,2-Cyano-3-hydroxy-3-(1H-indol-3-yl)acrylic acid,WAXDAC.mol,"[1, 0]",1,0.814438288
TIVPOE,1,N-(4-Nitrophenyl)-N'-(3-hydroxyphenyl)urea monohydrate,TIVPOE.mol,"[5, 7]",1,0.81444327
TUHQOE,1,ethyl 3-(((1-phenylethyl)carbamoyl)amino)bicyclo[2.2.2]oct-5-ene-2-carboxylate,TUHQOE.mol,"[3, 5]",1,0.814449579
OZODUE,1,(E)-4-((4-(diethylamino)phenyl)diazenyl)benzoic acid,OZODUE.mol,"[38, 40]",1,0.814465145
KAYRIL,1,Potassium hydrogen pimelate,KAYRIL.mol,"[20, 19]",1,0.814478152
FEBBOF,1,"t-Butyl (4-hydroxy-2,2-dimethyl-8-oxohexahydro-3aH-cyclohepta[d][1,3]dioxol-5-yl)carbamate",FEBBOF.mol,"[6, 3]",1,0.814488559
GINXUZ,1,"1-(2-aminophenyl)-3-(2H-1,3-benzodioxol-5-yl)propan-1-one",GINXUZ.mol,"[3, 0]",1,0.81450052
ENIXOO,1,5-(N-(Ethoxycarbonylmethyl)carbamoyl)pyridine-2-carboxylic acid methyl ester,ENIXOO.mol,"[0, 4]",1,0.81451643
HIQJEW,1,"(-)-2,3,3a,4,5,6,7,7a-Octahydro-α,3a,5-trimethyl-6,8-dioxo-1,4-methano-1H-indene-1-acetic acid",HIQJEW.mol,"[3, 2]",1,0.814518417
VASHII,1,"2,2-Dimethyl-N-(6-methylpyridin-2-yl)propanamide",VASHII.mol,"[1, 2]",1,0.814520749
QUFRIV,1,"dimethyl (1S*,2R*,4R*,5R*)-4-hydroxy-5-(4-phenyl-1H-1,2,3-triazol-1-yl)cyclohexane-1,2-dicarboxylate",QUFRIV.mol,"[0, 6]",1,0.814531376
ULEWIR,1,"4,5-Dicarbamoyl-1,3-dithiol-2-one",ULEWIR.mol,"[14, 7]",1,0.814531408
IPOBEV,1,"Trimethyl 3-((diphenylmethylene)amino)-2-phenylpropane-1,1,3-tricarboxylate",IPOBEV.mol,"[0, 2]",1,0.814547878
MASBUD,1,"3,4-Dihydroxybenzaldehyde",MASBUD.mol,"[0, 1]",1,0.814548665
JAKXUR,1,"2-amino-6-(hydroxymethyl)-3a,5,6,6a-tetrahydrofuro[2,3-d][1,3]oxazol-6-ol",JAKXUR.mol,"[16, 18]",1,0.814557416
LASBAK,1,2-((Pyridin-3-ylmethyl)sulfanyl)benzoic acid,LASBAK.mol,"[3, 2]",1,0.814558078
HUQDAZ,1,"2-((2-((2,4,4-Trimethylpentan-2-yl)imino)-1-benzofuran-3(2H)-ylidene)amino)benzoic acid",HUQDAZ.mol,"[1, 5]",1,0.814560306
TUQWIM,1,"2-(9-Anthryl)-5,6,7,8-tetrahydroquinolin-8-ol",TUQWIM.mol,"[1, 0]",1,0.814575477
QIMKIJ,1,"7-(2,4-dimethoxyphenyl)-4,7-dioxoheptanoic acid",QIMKIJ.mol,"[1, 0]",1,0.814582326
QAPYUC,1,N-Phenylmaleimidediazide,QAPYUC.mol,"[3, 6]",1,0.814584962
POQQAN,1,C-(4-Dimethylaminophenyl)-N-(2-hydroxyphenylmethyl)nitrone,POQQAN.mol,"[0, 1]",1,0.814590518
HABWUE,1,2-(4-Carboxybenzoyl)benzoic acid monohydrate,HABWUE.mol,"[2, 1]",1,0.814592341
SEZLOZ,1,"Dicyclohexylaminium (2S,3R)-2-((t-butoxycarbonyl)amino)-3-hydroxybutanoate",SEZLOZ.mol,"[0, 4]",1,0.814596401
ETYTAC,1,Ethanediylidene-tetrathio-tetra-acetic acid,ETYTAC.mol,"[0, 1]",1,0.814614789
SUDWIA,1,"4,7-bis(naphthalen-2-yl)-1,10-phenanthroline",SUDWIA.mol,"[0, 27]",1,0.814615917
DOTQUY,1,"(N,N'-bis(2-Aminobenzyl)-1,10-diaza-15-crown-5)",DOTQUY.mol,"[0, 2]",1,0.814618443
HOGPEB,1,"2a-{[t-butyl(dimethyl)silyl]oxy}-6,6,7b-trimethyl-5-oxodecahydro-1H-cyclobuta[e]indene-2-carboxylic acid",HOGPEB.mol,"[2, 3]",1,0.814619325
HITNON,1,"8,11-Dihydroxy-1,10,14,18,18-pentamethyl-7-oxa-pentacyclo(11.8.0.02,10.05,9.014,19)henicos-4-en-17-one",HITNON.mol,"[3, 1]",1,0.81462206
YOKQIY,1,(+)-3-Oxo-4-pregnene-20β-carboxylic acid,YOKQIY.mol,"[2, 1]",1,0.814622769
XAJTIM,1,"6-Diethylamino-1,3,5-triazine-2,4(1H,3H)-dione monohydrate",XAJTIM.mol,"[7, 4]",1,0.814626052
UGAFIU,1,"2-hydroxy-3,6-diphenylspiro[cyclohex-3-ene-1,2'-indol]-3'(1'H)-one",UGAFIU.mol,"[2, 3]",1,0.814629115
TEFSED,1,"bis(1,3-Adamantanedicarboxylic acid) 1,2-bis(4-pyridyl)ethane",TEFSED.mol,"[0, 2]",1,0.814631415
VIFJAV,1,"N-Carboxymethyl-N,N'-diethylethanaminium chloride dihydrate",VIFJAV.mol,"[0, 1]",1,0.814634805
DIZPEH,1,"(Z)-6β-(β-D-Glucosyloxy)-4β-methoxy-5α-hydroxycyclohex-2-ene-Δ1,α-acetonitrile dihydrate",DIZPEH.mol,"[20, 21]",1,0.814642707
BICMOS,1,"2-hydroxy-4,6-dimethoxy-3-methylbenzoic acid",BICMOS.mol,"[2, 4]",1,0.81465303
TAHJIV,1,"2'-O-Succinyladenosine 3',5'-(cyclic)phosphate monohydrate",TAHJIV.mol,"[19, 18]",1,0.814658926
PILROR,1,"2-(1-Methyl-5-oxo-1,4,5,6-tetrahydro-1,2,4-triazin-3-yl)-4-methyl-5,6-dihydro-4H-thiadiazine-5-one",PILROR.mol,"[3, 5]",1,0.814674449
WUBPIV,1,(Z)-N'-(3-oxocyclohex-1-en-1-yl)-N-phenylbenzenecarbohydrazonamide,WUBPIV.mol,"[36, 39]",1,0.814693694
FASGUB,1,"1,2,3-Triaminoguanidine",FASGUB.mol,"[1, 6]",1,0.814695293
KEWJIF01,1,"4-azido-1,2,5-thiadiazol-3-amine",KEWJIF01.mol,"[8, 5]",1,0.814697497
ZENLEJ,1,"p-N,N-Dimethylaminobenzaldehyde-4,5-diazafluorene-9-hydrazone monohydrate",ZENLEJ.mol,"[0, 7]",1,0.814704799
SUTZEN,1,Methyl N-(t-butoxycarbonyl)-α-(3-(dimethyl(phenyl)silyl)but-3-en-2-yl)phenylalaninate,SUTZEN.mol,"[2, 7]",1,0.814712503
XINFUV,1,N-((Isatin-1-yl)methyl)-N-nitrosomethylamine,XINFUV.mol,"[5, 4]",1,0.814719149
PILKON,1,"[(3,7-dihydro-6H-purin-6-ylidene)azaniumyl]acetate hemihydrate",PILKON.mol,"[5, 6]",1,0.814729963
REZWOL,1,"4,6-difluoro-5-[4-(oxan-2-yl)phenyl]-1H-indole-3-carboxylic acid",REZWOL.mol,"[41, 42]",1,0.814732753
FAYTOP,1,"bis(Tri-n-propylammonium) (Λ,S,S,S)-mer-tris(malato-O,O')silicate",FAYTOP.mol,"[10, 12]",1,0.814733063
ONOTES,1,"12a-ethyl-5-hydroxy-1,2,3,5,5a,11,12,12a-octahydro-4H,10H-3a,9b-diazaindeno[7,1-jk]fluorene-4,10-dione monohydrate",ONOTES.mol,"[0, 1]",1,0.814733368
PEPROS,1,"N-phenyl-N'-((1R,3S)-3-((((phenylamino)carbonyl)amino)methyl)-3,5,5-trimethylcyclohexyl)urea",PEPROS.mol,"[2, 4]",1,0.814737407
QOMVAS,1,"1a,2a-dimethyl-2-(2-phenylethyl)decahydro-8bH-cyclopenta[1,8]azuleno[1,2-b]oxirene-2,8b-diol n-hexane solvate",QOMVAS.mol,"[0, 1]",1,0.814750701
POZFOC,1,"4-(6,7a-dimethyl-5-oxo-3a,4,5,7a-tetrahydro-1-benzofuran-3(2H)-ylidene)-2-(propan-2-yl)but-2-enoic acid",POZFOC.mol,"[2, 3]",1,0.814751782
HOLXIS,1,2-carboxy-2-phenylpropan-1-aminium chloride,HOLXIS.mol,"[12, 11]",1,0.814752653
ELOWUX,1,"Ethyl 2-p-toluenesulfonylamino-3-hydroxy-3,4,5-trimethylpent-4-enoate",ELOWUX.mol,"[5, 3]",1,0.814762119
PUFPAI,1,"(1R,2S,3R,5S)-5-(1H-Benzimidazol-2-yl)cyclohexane-1,2,3,5-tetraol monohydrate",PUFPAI.mol,"[2, 1]",1,0.814778775
MOHDET,1,(3-(Carboxymethoxy)naphthalen-2-yloxy)acetic acid,MOHDET.mol,"[29, 26]",1,0.814784826
DHPRTO03,1,Cortisone,DHPRTO03.mol,"[47, 49]",1,0.814788267
