Identifier,Index,Chemical Name,Structure File,Coord Atoms,Freq,rmsd
NOGXAK,1,(3-methylphenyl)acetic acid,NOGXAK.mol,"[0, 2]",1,0.798422623
NAQLUO,1,"(R)-1-((2R,3S,3aR,5S,6aR)-3-Hydroxy-5-methoxy-5-methylhexahydrofuro(3,2-b)furan-2-yl)ethane-1,2-diol",NAQLUO.mol,"[6, 4]",1,0.798425688
RAKREC,1,"1,2-Dihydroxy-4,8,11-trimethyl-9-oxatricyclo[6.2.1.02,6]undec-4-ene-3,10-dione",RAKREC.mol,"[4, 1]",1,0.798434135
JOTZEA,1,"[2,6-bis(acetyloxy)-1-hydroxy-5-methoxycyclohex-3-en-1-yl]methyl benzoate",JOTZEA.mol,"[7, 0]",1,0.798449463
GOJZEL,1,"Ethyl 1-(1-(5,5-dimethyl-2-oxido-1,3,2-dioxaphosphinan-2-yl)-3-methylbut-2-en-2-yl)-1H-1,2,3-triazole-4-carboxylate",GOJZEL.mol,"[3, 7]",1,0.798454957
FUJJEB,1,2-hydroxy-3-(((5-hydroxy-7-methoxy-2-methyl-4-oxo-4H-chromen-6-yl)methyl)sulfanyl)propanoic acid monohydrate,FUJJEB.mol,"[1, 2]",1,0.798467194
JUBVIL,1,"1-(2'-Deoxy-α-D-ribofuranosyl)-6,7-dimethyl-lumazine",JUBVIL.mol,"[17, 11]",1,0.798484999
UQEKIL,1,"Tetraethylammonium 7-acetoxy-9,10-μH-7,8-dicarba-nido-undecaborate-8-carboxylic acid",UQEKIL.mol,"[28, 29]",1,0.798486615
DOTTIQ,1,"(1R,3S,8aR)-3-Ethynyloctahydro-1-indolizinol",DOTTIQ.mol,"[24, 25]",1,0.79852465
ZIZSEG,1,"Ethyl 1-benzyl-2-hydroxy-5-methyl-3-oxo-2-phenyacyl-2,3-dihydropyrrole-4-carboxylate",ZIZSEG.mol,"[2, 0]",1,0.798540306
QUMBUV,1,"2,8-Dioxo-1,3,7,9-tetra-aza-5,11(1,3)-dibenzenacyclododecaphane",QUMBUV.mol,"[17, 18]",1,0.798559529
QEVBIC,1,"(2R,4S)-Campholinic acid",QEVBIC.mol,"[26, 28]",1,0.798571776
IDALEE,1,N-(2-Pyrimidyl)-pentafluorobenzamide,IDALEE.mol,"[0, 9]",1,0.798588767
FOMPIH,1,"7α-hydroxy-3,12-dioxo-5β-cholan-24-oic acid",FOMPIH.mol,"[61, 60]",1,0.798594638
YIPROE,1,"(2S,6S)-2-Phenyl-3,5,9-trioxo-1,4-diazabicyclo(4.3.0)nonane",YIPROE.mol,"[15, 3]",1,0.798599484
VUNNUN,1,2-(β-D-Ribofuranosyl)thiazole-4-carbonitrile,VUNNUN.mol,"[14, 13]",1,0.79861891
OMOTIT,1,4-Nitro-2-(β-D-ribofuranosyl)-2H-indazole,OMOTIT.mol,"[0, 18]",1,0.798620603
GOWMOX,1,"1,4-dihydro-7H-imidazo[4,5-b]pyridin-7-one acetic acid solvate",GOWMOX.mol,"[14, 9]",1,0.798625978
YUPQIK,1,Benzyl N-benzoylglycylalaninate,YUPQIK.mol,"[20, 29]",1,0.798636189
PUTFAL,1,bis(1-(3-((4-(2-Isopropoxyphenyl)-1-piperazinyl)methyl)benzoyl)piperidine) succinic acid succinate,PUTFAL.mol,"[9, 7]",1,0.798648031
XEGXOW,1,"2-(4-Acetyl-3,5-dihydroxy-2-methylphenoxy)-4,6-dimethoxy-3-methylbenzoic acid",XEGXOW.mol,"[3, 4]",1,0.798671794
QUJXUQ,1,"N'-Cyano-1H-1,2,3-triazole-1-carboximidamide",QUJXUQ.mol,"[1, 3]",1,0.798675598
ZAMKIH,1,"17β-Hydroxy-3-methoxyestra-1,3,5(10)-triene-6,7-dione 7-oxime",ZAMKIH.mol,"[23, 19]",1,0.79868567
LOFSOR,1,"bis(4-[(2,2-dimethylpropanoyl)oxy]-3-methylpiperidin-1-ium) 2,3-bis(benzoyloxy)butanedioate ethanol solvate",LOFSOR.mol,"[18, 15]",1,0.798687241
QUDXAR,1,"3-(1,1-dihydroxy-2,2,2-trifluoroethyl)-2-(trifluoromethyl)-1H-pyrrolo[2,3-c]pyridinium chloride",QUDXAR.mol,"[23, 24]",1,0.798696298
LAURAC01,1,Lauric acid,LAURAC01.mol,"[12, 13]",1,0.798698221
VABBOR,1,(E)-2-(2H-Benzotriazol-2-yl)-4-methyl-6-(phenyliminomethyl)phenol,VABBOR.mol,"[2, 0]",1,0.798701034
VAVZUO,1,"9-(2,5-Anhydro-3-O-(2-fluorobenzyl)-2-thio-α-D-lyxofuranosyl)adenine",VAVZUO.mol,"[5, 8]",1,0.798703746
YUDYOL,1,"Methyl 16,nor-5-hydroxy-6,7,15-trioxo dehydroabietate",YUDYOL.mol,"[7, 9]",1,0.798738855
TULRIE,1,2-amino-5-carboxyanilinium chloride,TULRIE.mol,"[17, 19]",1,0.798739359
QIPDUR,1,"(+)-11-hydroxy-4,4,6a,9,12b-pentamethyl-1,3,4,4a,5,6,6a,12,12a,12b-decahydro-2H-benzo[a]xanthene-10-carboxylic acid monohydrate",QIPDUR.mol,"[4, 1]",1,0.798755158
PACQAP,1,"bis(1,4-diazabicyclo[2.2.2]octan-1-ium) 2,2'-[ethane-1,2-diylbis(oxy)]bis(6-hydroxybenzoate) 2,2'-[ethane-1,2-diylbis(oxy)]bis(6-hydroxybenzoic acid) dihydrate",PACQAP.mol,"[4, 3]",1,0.798787403
TOVVEH,1,4-(4-ammoniophenyl)butanoate,TOVVEH.mol,"[12, 11]",1,0.798808031
ODUSAJ,1,"4-Methoxy-6,6,9a-trimethyl-3-oxo-1,3,4,5,5a,6,7,8,9,9a-decahydronaphtho[1,2-c]furan-9-yl N-acetylvalinate monohydrate",ODUSAJ.mol,"[6, 7]",1,0.798814331
DISXUY,1,"19-Methyl-3,6,9,12,15-pentaoxa-19,20-diazabicyclo(15.2.1)eicosa-1(20),17-diene-2,16-dione",DISXUY.mol,"[0, 7]",1,0.798825869
YUGWED,1,5-(3-Hydroxy-1-benzothiophen-2-yl)-3-methyl-5-oxopentanoic acid,YUGWED.mol,"[29, 28]",1,0.798826215
YUMFOE,1,5-[(6-amino-9H-purin-9-yl)methyl]-2-(hydroxymethyl)oxolan-3-ol,YUMFOE.mol,"[3, 4]",1,0.798829621
XECQII,1,"1-[(pyridin-2-yl)methyl]-1H,1'H-2,2'-bi-imidazole hemikis(dodecanedioic acid)",XECQII.mol,"[1, 3]",1,0.7988487
FAGYOD,1,"tetrabutylammonium fluoride 5,6-dihydrodiindolo[3,2-a:2',3'-c]phenazine",FAGYOD.mol,"[0, 3]",1,0.798853624
CUHWUX,1,"Perhydro-4a,9-epoxydibenzo-p-dioxin-9,9a,10-triol",CUHWUX.mol,"[3, 5]",1,0.798862784
XACDAJ,1,"2,2,2-trinitroethyl 4-methyl-1,2,5-oxadiazole-3-carboxylate 5-oxide",XACDAJ.mol,"[12, 19]",1,0.798868174
FOCYOM,1,N-(2-(Salicylideneimino)benzyl)salicylideneimine,FOCYOM.mol,"[0, 2]",1,0.798888652
TUDMIP,1,"Methyl 18,19-dihydroxy-7-methyl-15-oxo-13-vinyl-2-oxapentacyclo[18.2.2.13,10.04,9.014,25]pentacosa-1(22),11,20,23-tetraene-16-carboxylate",TUDMIP.mol,"[5, 3]",1,0.798911782
HOTMOT,1,"(1R,2S,3R,4S)-1-(6-(4-Fluorophenyl)-7H-[1,2,4]triazolo[3,4-b][1,3,4]thiadiazin-3-yl)pentane-1,2,3,4,5-pentaol hydrate",HOTMOT.mol,"[15, 2]",1,0.798915773
ALANEH,1,"N-((2-(5,6-Dihydro[1,3]dithiolo[4,5-b][1,4]dithiin-2-ylidene)-1,3-dithiol-4-yl)carbonyl)glycine",ALANEH.mol,"[28, 27]",1,0.798921607
WOYCAR,1,"3,9-difluoro-2,10-dimethylundecane-4,6,8-triol",WOYCAR.mol,"[2, 4]",1,0.798926177
DOVDIC,1,"6-(2-Furoyl)-3-oxo-2,3-dihydro-4-pyridazinecarboxylic acid",DOVDIC.mol,"[1, 10]",1,0.798926944
VEYWOL,1,"Ethylenediamine-N,N'-bis(3-propionic acid) dihydrochloride",VEYWOL.mol,"[0, 1]",1,0.798957919
IFOYIM,1,"Diethyl 2-(α-(5-amino-3-methylsulfanyl-(1,2,4)triazol-1-yl)benzyl)malonate",IFOYIM.mol,"[7, 9]",1,0.798961979
RAPNEE,1,"16(S)- methyl-6α-carboxy-1,15-dioxo-6,7- seco-ent-kaur-2-en-7,20-olide",RAPNEE.mol,"[46, 44]",1,0.798964037
SELKUR,1,"(3R,4R,5R)-3-Ethyl-3-methyltetrahydro-2H-pyran-2,4,5-triol",SELKUR.mol,"[3, 5]",1,0.798979373
DIPMUK,1,2-Pyrrolidinone monohydrate,DIPMUK.mol,"[3, 0]",1,0.799014834
KOJFOH,1,"4-azido-4,7,7-trimethylbicyclo[4.1.0]heptan-3-ol",KOJFOH.mol,"[29, 0]",1,0.799021974
PIDBEM,1,methyl 6-methoxy-4-phenylquinoline-2-carboxylate,PIDBEM.mol,"[33, 35]",1,0.799035392
COVKUT,1,Arcaine sulfate,COVKUT.mol,"[0, 1]",1,0.799049822
GOWKAG,1,(2E)-2-(ethoxycarbonyl)-3-[(4-methylphenyl)amino]prop-2-enoic acid,GOWKAG.mol,"[0, 3]",1,0.79905237
DOJQUR,1,"2,8-bis(trifluoromethoxy)indolo[2,1-b]quinazoline-6,12-dione",DOJQUR.mol,"[26, 34]",1,0.799056282
XASFED,1,"2-(R)-(9'-Adeninyl)-1,4-butanediol",XASFED.mol,"[1, 4]",1,0.799072897
BEZSEE,1,Melleolide,BEZSEE.mol,"[4, 3]",1,0.799079724
LAFLUA,1,"(-)-5-(2-(3-Furyl)ethyl)-5,6,8a-trimethyl-3,4,4a,5,6,7,8,8a-octahydronaphthalene-1-carboxylic acid",LAFLUA.mol,"[47, 48]",1,0.799087061
ZATKUA,1,"5-Ethylamino-4-methyl-1,2-benzoquinone-2-oxime",ZATKUA.mol,"[1, 0]",1,0.7991157
OJIGOF,1,"1-(6-(2,3-dioxo-2,3-dihydro-1H-indol-1-yl)hexyl)-1H-indole-2,3-dione",OJIGOF.mol,"[22, 23]",1,0.799118951
LAJJUF,1,amino(carbamothioylamino)methaniminium 3-nitrobenzoate monohydrate,LAJJUF.mol,"[11, 2]",1,0.799129191
BOCPRO01,1,t-Butoxycarbonylprolylproline,BOCPRO01.mol,"[20, 21]",1,0.799135485
BALSOW,1,Acetonyl-1-carba-pen-2-em-3-carboxylate,BALSOW.mol,"[7, 9]",1,0.799173139
HIZSIV,1,"2,2'-((2-methyl-1,3-phenylene)disulfanediyl)diacetic acid",HIZSIV.mol,"[3, 2]",1,0.799183184
KOXCUV,1,"(1S,5R,8S,9S,10S,11S)-5,8,9-endo-10-exo-Tetramethyltricyclo(6.3.0.05,11)undecane-1-carboxylic acid",KOXCUV.mol,"[17, 16]",1,0.799187387
REFXAE,1,"9-[6-(1-azidoethyl)-2,2-dimethyltetrahydro-2H-furo[3,4-d][1,3]dioxol-4-yl]-9H-purin-6-amine",REFXAE.mol,"[4, 7]",1,0.799193031
HEQZEK,1,"1,3-Dimethyl-2-thioxoimidazolidine-4,5-dione",HEQZEK.mol,"[1, 2]",1,0.799207761
FINJET,1,Methyl 2-hydroxy-6-(2-methoxy-2-oxoethyl)-4-methylbenzoate,FINJET.mol,"[2, 0]",1,0.799211497
YEMNEJ,1,2-Benzamido-3-benzoyloxybenzoic acid,YEMNEJ.mol,"[36, 37]",1,0.799212613
FPAMCA,1,3'-Trifluoromethyl-diphenylamine-2-carboxylic acid,FPAMCA.mol,"[28, 29]",1,0.799255996
VUFMOY,1,"Diethyl (2R*,5S*)-(+-)-2,5-dihydro-2,5-dihydroxy-2,5-hexanofuran-3,4-dicarboxylate",VUFMOY.mol,"[0, 14]",1,0.79926201
MOPHIK,1,N'-benzylidene-1-methyl-4-nitro-1H-pyrrole-2-carbohydrazide,MOPHIK.mol,"[0, 5]",1,0.799263786
CALBAU,1,"1,4a,7-trimethyl-7-vinyl-1,2,3,4,4a,4b,5,6,7,9,10,10a-dodecahydrophenanthrene-1-carboxylic acid",CALBAU.mol,"[1, 0]",1,0.799282091
CEKHEF,1,"1-Methyl-2-thioxo-1,2-dihydro-nicotinic acid",CEKHEF.mol,"[9, 8]",1,0.799295901
NIKJOJ,1,"4-[(hydroxyimino)methyl]benzene-1,3-diol",NIKJOJ.mol,"[6, 0]",1,0.799304563
UMOSAQ,1,"15S,16-Dihydroxyrosenonolactone monohydrate",UMOSAQ.mol,"[5, 3]",1,0.799315124
OJAMOC,1,"1-(Carboxymethyl)-1,4-diazoniabicyclo[2.2.2]octane 1,4-diazoniabicyclo[2.2.2]oct-1-ylacetate trichloride dihydrate",OJAMOC.mol,"[25, 26]",1,0.799318755
GURLOV,1,"7,10-Dihydroxy-1,3-dimethoxy-6H-benzo[c]chromen-6-one",GURLOV.mol,"[2, 1]",1,0.799338053
YANCUM,1,"bis(2,4,6-tris(4-carboxyphenoxy)-1,3,5-triazine) tris(4,4'-bipyridyl) hydrate",YANCUM.mol,"[20, 18]",1,0.799346844
AMBACO10,1,2-aminobenzoic acid,AMBACO10.mol,"[12, 13]",1,0.799364522
HORDOH,1,"6-Acetyl-3,4-dimethyl-5-((2-oxo-1,3-oxazolidin-3-yl)carbonyl)tetrahydropyridin-2(1H)-one hydrate",HORDOH.mol,"[6, 0]",1,0.799373129
GIZQAI,1,"(E)-2-t-Butyl-4,4-dimethylpent-2-enoic acid",GIZQAI.mol,"[0, 2]",1,0.79937353
GULKAZ,1,Pantocin B methanol solvate,GULKAZ.mol,"[5, 13]",1,0.799440083
XULNEY,1,"(E)-1-(4,6-O-butylidene-β-D-glucopyranosyl)-4-(3-pyridyl)but-3-en-2-one acetonitrile solvate",XULNEY.mol,"[26, 27]",1,0.799443433
DUVHEH10,1,Adenosine-5'-mononicotinate trihydrate,DUVHEH10.mol,"[0, 6]",1,0.799445008
AZIDCH,1,1-Azido-1-benzoyl-2-phenylethylene,AZIDCH.mol,"[12, 1]",1,0.799447982
XEVVOM,1,"(11S,11aS)-11-Hydroxy-9-methyl-11-propionyl-2,3,7,8-tetrahydro-1H-cyclopenta[b]pyrrolo[1,2-a]azepine-5,10(6H,11H)-dione",XEVVOM.mol,"[1, 2]",1,0.799454566
WEMKIK,1,"bis(1H-3,1-benzimidazol-3-ium) heptanedioate",WEMKIK.mol,"[8, 0]",1,0.799463027
YIPNES,1,"Methyl 5-ethynyl-3,4-dihydroxytetrahydrofuran-2-carboxylate",YIPNES.mol,"[1, 3]",1,0.799491407
BOLYUW,1,"1,3-Dihydrobenzo(c)thiophene-1-carboxylic acid",BOLYUW.mol,"[18, 17]",1,0.799495007
KAHDOM,1,(+-)-Boesenbergin B,KAHDOM.mol,"[1, 4]",1,0.7994979
QAKTEB,1,"Methyl 4,6-O-benzylidene-α-D-glucopyranoside",QAKTEB.mol,"[1, 2]",1,0.79952615
POPRAP,1,rubidium hydrogen suberate,POPRAP.mol,"[22, 23]",1,0.799528743
TODTIS,1,N2-(azidoacetyl)-N-prop-2-yn-1-ylglycinamide,TODTIS.mol,"[21, 15]",1,0.799546102
VELJON,1,"Benzyl 2-(3,4-dihydroxy-5-oxotetrahydrofuran-2-yl)pyrrolidine-1-carboxylate",VELJON.mol,"[35, 39]",1,0.799552802
ZULWAG,1,"3,7-dihydroxy-8-oxo-12,13-epoxytrichothec-9-en-15-yl acetate methanol solvate",ZULWAG.mol,"[22, 44]",1,0.799560758
SESPOW,1,"Diethyl 5-carboxybenzene-1,3-dicarboxylate",SESPOW.mol,"[26, 28]",1,0.799565521
KAMLIT,1,"Methyl 2aα,5aα,6β,8aβ,8bβ,3,4,5,7,8-decahydro-6-hydroxy-5a-methyl-5-oxo-2H-naphtho(4,4a,5-bc)furan-2a-carboxylate-8-spiro-2'-spiro-(1',3'-dithiane)",KAMLIT.mol,"[6, 9]",1,0.79959296
NUMQOE,1,4-(2-formylanilino)-4-oxobut-2-enoic acid,NUMQOE.mol,"[1, 3]",1,0.799622455
BUYPIW,1,"ethyl 14-hydroxy-7,17-dioxoandrost-5-en-19-oate",BUYPIW.mol,"[2, 4]",1,0.79963058
CIQLUK,1,"2-(1-Hydroxy-2-oxo-1,2-dihydroacenaphthylen-1-yl)prop-2-enenitrile",CIQLUK.mol,"[2, 0]",1,0.799637818
XAMSAI,1,"[1]benzothieno[3,2-b][1]benzothiophene-2,3-diol hemihydrate",XAMSAI.mol,"[2, 3]",1,0.799662839
MAZMIM,1,"6-[2-(cyclohexylsulfanyl)ethyl]-5H-pyrrolo[3,4-b]pyridine-5,7(6H)-dione",MAZMIM.mol,"[3, 1]",1,0.799664991
SEDRIC,1,"5,6-Benzonorbornane-2-carboxylic acid",SEDRIC.mol,"[13, 12]",1,0.799673524
HIMMOG,1,"2,4-Di(acetylamino)pyrimidine",HIMMOG.mol,"[2, 5]",1,0.799684707
APIXEE,1,"1-phenyl-1H-naphtho[2,3-d][1,2,3]triazole-4,9-dione",APIXEE.mol,"[25, 11]",1,0.79969531
DOXWEU,1,"20-Ethyl-10-hydroxy-8,16-diazahexacyclo[11.5.2.11,8.02,7.012,21.016,19]henicosa-2,4,6,12(21)-tetraen-9-one",DOXWEU.mol,"[46, 47]",1,0.799711086
LUHDUP,1,"1-(3,4-dihydroxyphenyl)ethanone",LUHDUP.mol,"[0, 2]",1,0.799716451
PEWNUC,1,"5-Amino-3-(1H-tetrazol-5-yl)-1H-1,2,4-triazol-4-ium chloride monohydrate",PEWNUC.mol,"[7, 2]",1,0.799718773
OFENAP,1,"2,3-Di-C-methyl-D-allono-1,4-lactone",OFENAP.mol,"[7, 8]",1,0.799721874
FUGLOL,1,"5-[4-(hydroxymethyl)-2-(3-hydroxyprop-1-en-1-yl)phenyl]-3-methylhexane-2,4-diol",FUGLOL.mol,"[4, 2]",1,0.799728937
UKUTEZ,1,"2,15-Dihydroxy-11,24-dioxapentacyclo(20.4.1.19,14.110,13.123,26)-triaconta-5,18-diene-3,7,16,20-tetrayne-12,25-dione dichloromethane solvate",UKUTEZ.mol,"[54, 55]",1,0.799737387
CUJZOZ,1,"2,2'-(1,3-phenylenedimethanylylidene)bis(hydrazine-1-carboximidamidium) (carboxylatoamino)acetate tetrahydrate",CUJZOZ.mol,"[1, 4]",1,0.799740221
MADCMP,1,"5'-Methylene-adenosine-3',5'-cyclic monophosphonate monohydrate",MADCMP.mol,"[28, 27]",1,0.799748396
MOGMAW,1,"5-Methyl-2,4-dioxo-1-(4-azido-3-hydroxo-tetrahydrofuran-2-yl)-1,2,3,4-tetrahydropyrimidine",MOGMAW.mol,"[7, 6]",1,0.799756836
HAGZAT,1,"1-(2,5-dihydroxyphenyl)-3-(2-hydroxyphenyl)prop-2-en-1-one hemihydrate",HAGZAT.mol,"[0, 1]",1,0.799761423
NUSRID,1,"3-(5-Hydroxy-3-phenyl-5-(trifluoromethyl)-4,5-dihydro-1H-pyrazol-1-yl)-3-oxopropanenitrile",NUSRID.mol,"[26, 24]",1,0.79976185
WOCNIN,1,(4-hydroxy-1-((4-methylphenyl)sulfonyl)-4-(trifluoromethyl)pyrrolidin-2-yl)acetic acid monohydrate,WOCNIN.mol,"[34, 33]",1,0.799762308
VIQRAR,1,"9-allyl-9,10-dihydrophenanthrene-9,10-diol hydrate",VIQRAR.mol,"[0, 1]",1,0.799763083
HUWRAU,1,"(1S,2R,7S,8aS)-1,2,7-Trihydroxy-5,5-dimethyloctahydro-1H-indolizin-4-ium chloride",HUWRAU.mol,"[2, 0]",1,0.79981895
PAQREE,1,Bambusicolaside II monohydrate,PAQREE.mol,"[2, 3]",1,0.799837873
FIBYUN,1,"2-[hydroxy(4-nitrophenyl)methyl]oxane-3,4-diol",FIBYUN.mol,"[2, 1]",1,0.79985878
DECDAC10,1,n-Dodecanedioic acid,DECDAC10.mol,"[18, 17]",1,0.799878601
TAVMEL,1,"1-(2-hydroxyethyl)-3-methyl-1,3-dihydro-2H-benzimidazol-2-one",TAVMEL.mol,"[0, 3]",1,0.799880131
DOWSOA,1,2-[({[4-(diphenylamino)phenyl]methylidene}hydrazinylidene)methyl]phenol,DOWSOA.mol,"[4, 0]",1,0.799895916
QAJXUX,1,"4-(8-(3-Cyanophenyl)-1,7-naphthyridin-6-yl)cyclohexanecarboxylic acid",QAJXUX.mol,"[42, 41]",1,0.799897668
WELMEF,1,4'-Azidothymidine,WELMEF.mol,"[2, 8]",1,0.799901294
SIKBIY,1,"3-Azido-1,3-diphenylpropan-1-one",SIKBIY.mol,"[0, 2]",1,0.799902054
ESIDOZ,1,"8-Carboxyhexahydro-7-methoxy-4a,7-ethanobenzo(c)pyran-5-enone",ESIDOZ.mol,"[31, 30]",1,0.799932183
YAJBOC,1,"6,6'-Pyridine-2,6-diylbis(5H-pyrrolo[3,4-b]pyridine-5,7(6H)-dione)",YAJBOC.mol,"[4, 0]",1,0.799952054
BZMALA,1,Benzylmalonic acid,BZMALA.mol,"[10, 11]",1,0.799956469
DUSJUX,1,"2,5-dihydroxybenzene-1,4-dicarboxylic acid dihydrate",DUSJUX.mol,"[0, 14]",1,0.799958763
GEWGEW,1,"5-(4-Amino-1H-imidazo[4,5-c]pyridin-1-yl)-3-(hydroxymethyl)-3-methylcyclopentane-1,2-diol",GEWGEW.mol,"[0, 2]",1,0.79996561
XESXEZ,1,N-(2-Hydroxyphenyl)-N'-phenethylsuccinamide,XESXEZ.mol,"[0, 4]",1,0.799980078
CIDPEL,1,"2-Amino-9-(2-(4-(1-oxyl-3-oxido-4,4,5,5-tetramethylimidazolidin-2-yl)phenoxy)ethyl)-1,9-dihydropurin-6-one chloroform solvate",CIDPEL.mol,"[7, 3]",1,0.799984876
JAHCAX,1,6-(2-Hydroxybenzoyl)-5-(pyrrol-2-yl)-3H-pyrrolizine,JAHCAX.mol,"[2, 0]",1,0.799990784
QIBZUW,1,"(1S,3R,4S,5S,6R,8S)-1,2,3,4,5,6,7,8-Octahydro-2,2,7,7-tetramethyl-1,3:6,8-dimethanophenanthrene-4,5-diol hydrate",QIBZUW.mol,"[0, 1]",1,0.799993554
ZANHOO,1,"4-ethoxy-5,7-dimethyl-6-((4-methylphenyl)sulfonyl)-1,3,4,5-tetrahydro-2H-1,3-diazepin-2-one",ZANHOO.mol,"[2, 13]",1,0.800009693
SASBEU,1,"1-((3-Pyridyl)methyl)benzimidazole 3,5-dinitrobenzoic acid 3-(dimethylamino)benzoic acid",SASBEU.mol,"[20, 22]",1,0.800041923
XOQCAJ,1,"2-Methylpyridinium 5-(2,4-dinitrophenyl)-2,6-dioxo-1,2,3,6-tetrahydropyrimidin-4-olate",XOQCAJ.mol,"[3, 0]",1,0.800052662
SUMMOD,1,"Methyl 2-oxo-2,3-dihydro-1H-cyclopenta[l]phenanthrene-1-carboxylate",SUMMOD.mol,"[0, 1]",1,0.800065435
GIGHUB,1,"bis(2-((1-(6-Methyl-2,4-dioxo-2H-pyran-3(4H)-ylidene)ethyl)amino)-N-(2-((1-(6-methyl-2,4-dioxo-2H-pyran-3(4H)-ylidene)ethyl)amino)ethyl)ethanaminium) terephthlate hemikis(hydrogenterephthalate) methanol solvate",GIGHUB.mol,"[7, 6]",1,0.800072196
PECZEE,1,2-(4-Methylphenyl)acetohydrazide,PECZEE.mol,"[0, 1]",1,0.800076439
SUBRAM10,1,Suberamide,SUBRAM10.mol,"[13, 12]",1,0.800095885
TUHCIJ,1,"(2S*,3S*,4aR*,8aR*)-3-(6-amino-9H-9-purinyl)perhydro-2,4a,8a-naphthalenetriol dihydrate",TUHCIJ.mol,"[3, 0]",1,0.800099201
COHFIQ,1,"3-(3-Oxo-4,4a,5,6-tetrahydrobenzo[h]cinnolin-2(3H)-yl)propanoic acid",COHFIQ.mol,"[1, 3]",1,0.800117225
IMAREV,1,"8,8-Difluoro-5-((pyridin-2-yl)amino)-8H-pyrido[1',2':3,4][1,3,5,2]triazaborinino[6,1-a]phthalazin-9-ium-8-ide monohydrate",IMAREV.mol,"[35, 34]",1,0.800134729
UCILOJ,1,"triethylammonium 2,2''-dihydroxy-5,5''-dimethyl-5'-nitro-1,1':3',1''-terphenyl-2'-olate",UCILOJ.mol,"[15, 27]",1,0.800149014
REXHIO,1,2-[(2-azaniumylpropanoyl)amino]-4-carboxybenzoate 3-[(2-azaniumylpropanoyl)amino]-4-carboxybenzoate monohydrate,REXHIO.mol,"[6, 1]",1,0.800149292
UHEGOG,1,"tetrazolo[1,5-a]quinoxalin-4(5H)-one",UHEGOG.mol,"[4, 0]",1,0.800159299
ROKTAO,1,1-nitrourea,ROKTAO.mol,"[9, 4]",1,0.800183353
HOQZAQ,1,"(4S)-N'-[(E)-(2-methoxyphenyl)methylidene]-N-methyl-2-oxo-1,3-oxazolidine-4-carbohydrazide",HOQZAQ.mol,"[2, 6]",1,0.8001847
LIWJEI03,1,"3-(3,5-Di-t-butyl-4-hydroxyphenyl)propanoic acid",LIWJEI03.mol,"[42, 0]",1,0.800188557
MARKIC,1,"N'-(1-(2,4-dihydroxyphenyl)ethylidene)benzohydrazide monohydrate",MARKIC.mol,"[3, 2]",1,0.800189625
JUNZAT,1,"6-(Cyclohexylethyl)-(1,3,4)thiadiazolo(3,2-a)-1,2,3-triazolo(4,5-d)pyrimidin-9(3H)-one",JUNZAT.mol,"[4, 1]",1,0.80019382
CROTAC01,1,but-2-enoic acid,CROTAC01.mol,"[5, 4]",1,0.800215715
LIPYER01,1,"5,5'-(4-nitro-1H-pyrazole-3,5-diyl)bis(3-nitro-1H-1,2,4-triazole) dihydrate",LIPYER01.mol,"[13, 9]",1,0.800228137
NIHJEV,1,"6-Methyl-3-methylene-9-(((3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-2-yl)oxy)methyl)-3,3a,4,5,9a,9b-hexahydroazuleno[4,5-b]furan-2,7-dione monohydrate",NIHJEV.mol,"[35, 36]",1,0.80023185
IVEVEK,1,2-(3-(1-Carboxy-1-methyl(ethylsulfanyl))phenylsulfanyl)-2-methylpropanoic acid,IVEVEK.mol,"[31, 30]",1,0.800237151
GURHAE,1,"3,13-bis(phenylethynyl)tetracyclo[6.6.2.02,7.09,14]hexadeca-2,4,6,9,11,13-hexaene-15,16-dione",GURHAE.mol,"[0, 1]",1,0.800245809
BANVIY,1,"(1-benzyl-5-methoxy-3-(3-methylbut-2-en-1-yl)-2-oxo-2,3-dihydro-1H-indol-3-yl)acetic acid",BANVIY.mol,"[50, 49]",1,0.800292238
KIFMUH,1,"1-Carboxy-3,7-dinitrodibenzofuran hexamethylphosphoric acid triamide",KIFMUH.mol,"[16, 17]",1,0.800304862
UBAWEB,1,"(6R,7R)-(-)-6-hydroxy-7-(3-nitrophenyl)-4-((S)-1'-phenylethyl)-1,4-oxazepan-5-one",UBAWEB.mol,"[1, 2]",1,0.800312809
XAVTAP,1,"(1,2-bis(3,4,5,6-Tetrahydropyrimidinium-2-yl)ethane) bis(5-nitroisophthalate)",XAVTAP.mol,"[12, 13]",1,0.800322527
SIHVOU01,1,N-t-Butoxycarbonyl-1-aminocyclopropanecarboxylic acid,SIHVOU01.mol,"[2, 3]",1,0.800325584
AVULEI,1,"Diethyl 1H-pyrazole-3,5-dicarboxylate",AVULEI.mol,"[25, 20]",1,0.800333283
JIGPIY,1,Naphterpin,JIGPIY.mol,"[1, 12]",1,0.800350853
WAYQIY,1,"Methyl 2-(3-furyl)-7-hydroxy-6a,9b-dimethyl-4-oxododecahydro-2H-[1]benzoxireno[3,4-f]isochromene-7-carboxylate",WAYQIY.mol,"[3, 2]",1,0.800353517
