Index,Reactant 1,Reactant 2,Product,Product MW,Procedure,Yield (%),Steps,Reagent(s),Ligand(s),Catalyst(s),Solvent(s),Time (h),Temperature (°C),All Reagents,All Catalysts,Reference Type,Reference
35,para-bromotoluene,"3,5-Dimethylphenol","1,3-dimethyl-5-(4-methylphenoxy)benzene",212.291,"General procedure: To a 50mL multi-necked round bottom flask, 1 mmol of aryl halide, 1.2 mmol of phenol, 20 molpercent ligand, 20 molpercent copper powder, 2.0 mmol of base, and 20 mL of acetonitrile were added. The mixture was stirred at 82 °C for 24 h. The reaction mixture was diluted with ethyl acetate and filtered through Celite in a fritted filter funnel to remove any inorganic salts. The solvent was then removed with the help of a rotary evaporator. The residue was purified by flash chromatography using hexane and ethyl acetate as an eluent to yield the product.",25,1,caesium carbonate,N-phenylpicolinamide,copper,acetonitrile,24,82,N-phenylpicolinamide | copper | caesium carbonate,None,Article,"Damkaci, Fehmi Sigindere, Cihad Sobiech, Thomas Vik, Erik Malone, Joshua, 2017, Tetrahedron Lett., 58, 36, 2017, 3559 - 3564, 10.1016/j.tetlet.2017.07.099"
39,4-iodoanisol,"3,5-Dimethylphenol","1-(2-methoxyphenoxy)-3,5-dimethylbenzene",228.291,"General procedure: To a 50mL multi-necked round bottom flask, 1 mmol of aryl halide, 1.2 mmol of phenol, 20 molpercent ligand, 20 molpercent copper powder, 2.0 mmol of base, and 20 mL of acetonitrile were added. The mixture was stirred at 82 °C for 24 h. The reaction mixture was diluted with ethyl acetate and filtered through Celite in a fritted filter funnel to remove any inorganic salts. The solvent was then removed with the help of a rotary evaporator. The residue was purified by flash chromatography using hexane and ethyl acetate as an eluent to yield the product.",30,1,caesium carbonate,N-phenylpicolinamide,copper,acetonitrile,24,82,N-phenylpicolinamide | copper | caesium carbonate,None,Article,"Damkaci, Fehmi Sigindere, Cihad Sobiech, Thomas Vik, Erik Malone, Joshua, 2017, Tetrahedron Lett., 58, 36, 2017, 3559 - 3564, 10.1016/j.tetlet.2017.07.099"
20,para-bromotoluene,phenol,4-phenoxytoluene,184.238,"General procedure: To a 50mL multi-necked round bottom flask, 1 mmol of aryl halide, 1.2 mmol of phenol, 20 molpercent ligand, 20 molpercent copper powder, 2.0 mmol of base, and 20 mL of acetonitrile were added. The mixture was stirred at 82 °C for 24 h. The reaction mixture was diluted with ethyl acetate and filtered through Celite in a fritted filter funnel to remove any inorganic salts. The solvent was then removed with the help of a rotary evaporator. The residue was purified by flash chromatography using hexane and ethyl acetate as an eluent to yield the product.",39,1,caesium carbonate,N-phenylpicolinamide,copper,acetonitrile,24,82,N-phenylpicolinamide | copper | caesium carbonate,None,Article,"Damkaci, Fehmi Sigindere, Cihad Sobiech, Thomas Vik, Erik Malone, Joshua, 2017, Tetrahedron Lett., 58, 36, 2017, 3559 - 3564, 10.1016/j.tetlet.2017.07.099"
41,para-bromotoluene,ortho-cresol,1-methyl-2-(4-methylphenoxy)benzene,198.265,"General procedure: To a 50mL multi-necked round bottom flask, 1 mmol of aryl halide, 1.2 mmol of phenol, 20 molpercent ligand, 20 molpercent copper powder, 2.0 mmol of base, and 20 mL of acetonitrile were added. The mixture was stirred at 82 °C for 24 h. The reaction mixture was diluted with ethyl acetate and filtered through Celite in a fritted filter funnel to remove any inorganic salts. The solvent was then removed with the help of a rotary evaporator. The residue was purified by flash chromatography using hexane and ethyl acetate as an eluent to yield the product.",41,1,caesium carbonate,N-phenylpicolinamide,copper,acetonitrile,24,82,N-phenylpicolinamide | copper | caesium carbonate,None,Article,"Damkaci, Fehmi Sigindere, Cihad Sobiech, Thomas Vik, Erik Malone, Joshua, 2017, Tetrahedron Lett., 58, 36, 2017, 3559 - 3564, 10.1016/j.tetlet.2017.07.099"
14,ortho-methylphenyl iodide,"3,5-Dimethylphenol","1,3-dimethyl-5-(2-methylphenoxy)benzene",212.291,"General procedure: To a 50mL multi-necked round bottom flask, 1 mmol of aryl halide, 1.2 mmol of phenol, 20 molpercent ligand, 20 molpercent copper powder, 2.0 mmol of base, and 20 mL of acetonitrile were added. The mixture was stirred at 82 °C for 24 h. The reaction mixture was diluted with ethyl acetate and filtered through Celite in a fritted filter funnel to remove any inorganic salts. The solvent was then removed with the help of a rotary evaporator. The residue was purified by flash chromatography using hexane and ethyl acetate as an eluent to yield the product.",45,1,caesium carbonate,N-phenylpicolinamide,copper,acetonitrile,24,82,N-phenylpicolinamide | copper | caesium carbonate,None,Article,"Damkaci, Fehmi Sigindere, Cihad Sobiech, Thomas Vik, Erik Malone, Joshua, 2017, Tetrahedron Lett., 58, 36, 2017, 3559 - 3564, 10.1016/j.tetlet.2017.07.099"
13,2-bromo-pyridine,"3,5-Dimethylphenol","2-(3,5-dimethyl-phenoxy)-pyridine",199.252,"General procedure: To a 50mL multi-necked round bottom flask, 1 mmol of aryl halide, 1.2 mmol of phenol, 20 mol% ligand, 20 mol% copper powder, 2.0 mmol of base, and 20 mL of acetonitrile were added. The mixture was stirred at 82 °C for 24 h. The reaction mixture was diluted with ethyl acetate and filtered through Celite in a fritted filter funnel to remove any inorganic salts. The solvent was then removed with the help of a rotary evaporator. The residue was purified by flash chromatography using hexane and ethyl acetate as an eluent to yield the product.",53,1,caesium carbonate,N-phenylpicolinamide,copper,acetonitrile,24,82,N-phenylpicolinamide | copper | caesium carbonate,None,Article,"Damkaci, Fehmi Sigindere, Cihad Sobiech, Thomas Vik, Erik Malone, Joshua, 2017, Tetrahedron Lett., 58, 36, 2017, 3559 - 3564, 10.1016/j.tetlet.2017.07.099"
30,"2,6-dichloropyridine","3,5-Dimethylphenol","2-chloro-6-(3,5-dimethylphenoxy)pyridine",233.697,"General procedure: To a 50mL multi-necked round bottom flask, 1 mmol of aryl halide, 1.2 mmol of phenol, 20 mol% ligand, 20 mol% copper powder, 2.0 mmol of base, and 20 mL of acetonitrile were added. The mixture was stirred at 82 °C for 24 h. The reaction mixture was diluted with ethyl acetate and filtered through Celite in a fritted filter funnel to remove any inorganic salts. The solvent was then removed with the help of a rotary evaporator. The residue was purified by flash chromatography using hexane and ethyl acetate as an eluent to yield the product.",57,1,caesium carbonate,N-phenylpicolinamide,copper,"1,4-dioxane",24,100,N-phenylpicolinamide | copper | caesium carbonate,None,Article,"Damkaci, Fehmi Sigindere, Cihad Sobiech, Thomas Vik, Erik Malone, Joshua, 2017, Tetrahedron Lett., 58, 36, 2017, 3559 - 3564, 10.1016/j.tetlet.2017.07.099"
15,para-iodoanisole,"3,5-Dimethylphenol","1-(4-methoxyphenoxy)-3,5-dimethylbenzene",228.291,"General procedure: To a 50mL multi-necked round bottom flask, 1 mmol of aryl halide, 1.2 mmol of phenol, 20 mol% ligand, 20 mol% copper powder, 2.0 mmol of base, and 20 mL of acetonitrile were added. The mixture was stirred at 82 °C for 24 h. The reaction mixture was diluted with ethyl acetate and filtered through Celite in a fritted filter funnel to remove any inorganic salts. The solvent was then removed with the help of a rotary evaporator. The residue was purified by flash chromatography using hexane and ethyl acetate as an eluent to yield the product.",58,1,caesium carbonate,N-phenylpicolinamide,copper,acetonitrile,24,82,N-phenylpicolinamide | copper | caesium carbonate,None,Article,"Damkaci, Fehmi Sigindere, Cihad Sobiech, Thomas Vik, Erik Malone, Joshua, 2017, Tetrahedron Lett., 58, 36, 2017, 3559 - 3564, 10.1016/j.tetlet.2017.07.099"
28,2-chloropyridine,"3,5-Dimethylphenol","2-(3,5-dimethyl-phenoxy)-pyridine",199.252,"General procedure: To a 50mL multi-necked round bottom flask, 1 mmol of aryl halide, 1.2 mmol of phenol, 20 molpercent ligand, 20 molpercent copper powder, 2.0 mmol of base, and 20 mL of acetonitrile were added. The mixture was stirred at 82 °C for 24 h. The reaction mixture was diluted with ethyl acetate and filtered through Celite in a fritted filter funnel to remove any inorganic salts. The solvent was then removed with the help of a rotary evaporator. The residue was purified by flash chromatography using hexane and ethyl acetate as an eluent to yield the product.",60,1,caesium carbonate,N-phenylpicolinamide,copper,"1,4-dioxane",24,100,N-phenylpicolinamide | copper | caesium carbonate,None,Article,"Damkaci, Fehmi Sigindere, Cihad Sobiech, Thomas Vik, Erik Malone, Joshua, 2017, Tetrahedron Lett., 58, 36, 2017, 3559 - 3564, 10.1016/j.tetlet.2017.07.099"
30,4-Iodoacetophenone,"3,5-Dimethylphenol","1-(4-(3,5-dimethylphenoxy)phenyl)ethanone",240.302,"General procedure: To a 50mL multi-necked round bottom flask, 1 mmol of aryl halide, 1.2 mmol of phenol, 20 mol% ligand, 20 mol% copper powder, 2.0 mmol of base, and 20 mL of acetonitrile were added. The mixture was stirred at 82 °C for 24 h. The reaction mixture was diluted with ethyl acetate and filtered through Celite in a fritted filter funnel to remove any inorganic salts. The solvent was then removed with the help of a rotary evaporator. The residue was purified by flash chromatography using hexane and ethyl acetate as an eluent to yield the product.",65,1,caesium carbonate,N-phenylpicolinamide,copper,acetonitrile,24,82,N-phenylpicolinamide | copper | caesium carbonate,None,Article,"Damkaci, Fehmi Sigindere, Cihad Sobiech, Thomas Vik, Erik Malone, Joshua, 2017, Tetrahedron Lett., 58, 36, 2017, 3559 - 3564, 10.1016/j.tetlet.2017.07.099"
6,2-nitrophenyl bromide,"3,5-Dimethylphenol","1,3-dimethyl-5-(2-nitrophenoxy)benzene",243.262,"General procedure: To a 50mL multi-necked round bottom flask, 1 mmol of aryl halide, 1.2 mmol of phenol, 20 molpercent ligand, 20 molpercent copper powder, 2.0 mmol of base, and 20 mL of acetonitrile were added. The mixture was stirred at 82 °C for 24 h. The reaction mixture was diluted with ethyl acetate and filtered through Celite in a fritted filter funnel to remove any inorganic salts. The solvent was then removed with the help of a rotary evaporator. The residue was purified by flash chromatography using hexane and ethyl acetate as an eluent to yield the product.",70,1,caesium carbonate,N-phenylpicolinamide,copper,acetonitrile,24,82,N-phenylpicolinamide | copper | caesium carbonate,None,Article,"Damkaci, Fehmi Sigindere, Cihad Sobiech, Thomas Vik, Erik Malone, Joshua, 2017, Tetrahedron Lett., 58, 36, 2017, 3559 - 3564, 10.1016/j.tetlet.2017.07.099"
9,4-tolyl iodide,phenol,4-phenoxytoluene,184.238,"General procedure: To a 50mL multi-necked round bottom flask, 1 mmol of aryl halide, 1.2 mmol of phenol, 20 molpercent ligand, 20 molpercent copper powder, 2.0 mmol of base, and 20 mL of acetonitrile were added. The mixture was stirred at 82 °C for 24 h. The reaction mixture was diluted with ethyl acetate and filtered through Celite in a fritted filter funnel to remove any inorganic salts. The solvent was then removed with the help of a rotary evaporator. The residue was purified by flash chromatography using hexane and ethyl acetate as an eluent to yield the product.",76,1,caesium carbonate,N-phenylpicolinamide,copper,acetonitrile,24,82,N-phenylpicolinamide | copper | caesium carbonate,None,Article,"Damkaci, Fehmi Sigindere, Cihad Sobiech, Thomas Vik, Erik Malone, Joshua, 2017, Tetrahedron Lett., 58, 36, 2017, 3559 - 3564, 10.1016/j.tetlet.2017.07.099"
16,o-nitroiodobenzene,"3,5-Dimethylphenol","1,3-dimethyl-5-(2-nitrophenoxy)benzene",243.262,"General procedure: To a 50mL multi-necked round bottom flask, 1 mmol of aryl halide, 1.2 mmol of phenol, 20 molpercent ligand, 20 molpercent copper powder, 2.0 mmol of base, and 20 mL of acetonitrile were added. The mixture was stirred at 82 °C for 24 h. The reaction mixture was diluted with ethyl acetate and filtered through Celite in a fritted filter funnel to remove any inorganic salts. The solvent was then removed with the help of a rotary evaporator. The residue was purified by flash chromatography using hexane and ethyl acetate as an eluent to yield the product.",76,1,caesium carbonate,N-phenylpicolinamide,copper,acetonitrile,24,82,N-phenylpicolinamide | copper | caesium carbonate,None,Article,"Damkaci, Fehmi Sigindere, Cihad Sobiech, Thomas Vik, Erik Malone, Joshua, 2017, Tetrahedron Lett., 58, 36, 2017, 3559 - 3564, 10.1016/j.tetlet.2017.07.099"
28,m-iodonitrobenzene,"3,5-Dimethylphenol","1,3-dimethyl-5-(3-nitrophenoxy)benzene",243.262,"General procedure: To a 50mL multi-necked round bottom flask, 1 mmol of aryl halide, 1.2 mmol of phenol, 20 molpercent ligand, 20 molpercent copper powder, 2.0 mmol of base, and 20 mL of acetonitrile were added. The mixture was stirred at 82 °C for 24 h. The reaction mixture was diluted with ethyl acetate and filtered through Celite in a fritted filter funnel to remove any inorganic salts. The solvent was then removed with the help of a rotary evaporator. The residue was purified by flash chromatography using hexane and ethyl acetate as an eluent to yield the product.",78,1,caesium carbonate,N-phenylpicolinamide,copper,acetonitrile,24,82,N-phenylpicolinamide | copper | caesium carbonate,None,Article,"Damkaci, Fehmi Sigindere, Cihad Sobiech, Thomas Vik, Erik Malone, Joshua, 2017, Tetrahedron Lett., 58, 36, 2017, 3559 - 3564, 10.1016/j.tetlet.2017.07.099"
31,4-tolyl iodide,ortho-cresol,1-methyl-2-(4-methylphenoxy)benzene,198.265,"General procedure: To a 50mL multi-necked round bottom flask, 1 mmol of aryl halide, 1.2 mmol of phenol, 20 molpercent ligand, 20 molpercent copper powder, 2.0 mmol of base, and 20 mL of acetonitrile were added. The mixture was stirred at 82 °C for 24 h. The reaction mixture was diluted with ethyl acetate and filtered through Celite in a fritted filter funnel to remove any inorganic salts. The solvent was then removed with the help of a rotary evaporator. The residue was purified by flash chromatography using hexane and ethyl acetate as an eluent to yield the product.",79,1,caesium carbonate,N-phenylpicolinamide,copper,acetonitrile,24,82,N-phenylpicolinamide | copper | caesium carbonate,None,Article,"Damkaci, Fehmi Sigindere, Cihad Sobiech, Thomas Vik, Erik Malone, Joshua, 2017, Tetrahedron Lett., 58, 36, 2017, 3559 - 3564, 10.1016/j.tetlet.2017.07.099"
29,2-Chloronitrobenzene,"3,5-Dimethylphenol","1,3-dimethyl-5-(2-nitrophenoxy)benzene",243.262,"General procedure: To a 50mL multi-necked round bottom flask, 1 mmol of aryl halide, 1.2 mmol of phenol, 20 molpercent ligand, 20 molpercent copper powder, 2.0 mmol of base, and 20 mL of acetonitrile were added. The mixture was stirred at 82 °C for 24 h. The reaction mixture was diluted with ethyl acetate and filtered through Celite in a fritted filter funnel to remove any inorganic salts. The solvent was then removed with the help of a rotary evaporator. The residue was purified by flash chromatography using hexane and ethyl acetate as an eluent to yield the product.",80,1,caesium carbonate,N-phenylpicolinamide,copper,"1,4-dioxane",24,100,N-phenylpicolinamide | copper | caesium carbonate,None,Article,"Damkaci, Fehmi Sigindere, Cihad Sobiech, Thomas Vik, Erik Malone, Joshua, 2017, Tetrahedron Lett., 58, 36, 2017, 3559 - 3564, 10.1016/j.tetlet.2017.07.099"
9,4-tolyl iodide,"3,5-Dimethylphenol","1,3-dimethyl-5-(4-methylphenoxy)benzene",212.291,"General procedure: To a 50mL multi-necked round bottom flask, 1 mmol of aryl halide, 1.2 mmol of phenol, 20 molpercent ligand, 20 molpercent copper powder, 2.0 mmol of base, and 20 mL of acetonitrile were added. The mixture was stirred at 82 °C for 24 h. The reaction mixture was diluted with ethyl acetate and filtered through Celite in a fritted filter funnel to remove any inorganic salts. The solvent was then removed with the help of a rotary evaporator. The residue was purified by flash chromatography using hexane and ethyl acetate as an eluent to yield the product.",81,1,caesium carbonate,N-phenylpicolinamide,copper,acetonitrile,24,82,N-phenylpicolinamide | copper | caesium carbonate,None,Article,"Damkaci, Fehmi Sigindere, Cihad Sobiech, Thomas Vik, Erik Malone, Joshua, 2017, Tetrahedron Lett., 58, 36, 2017, 3559 - 3564, 10.1016/j.tetlet.2017.07.099"
17,para-nitrophenyl bromide,"3,5-Dimethylphenol","1,3-dimethyl-5-(4-nitrophenoxy)benzene",243.262,"General procedure: To a 50mL multi-necked round bottom flask, 1 mmol of aryl halide, 1.2 mmol of phenol, 20 mol% ligand, 20 mol% copper powder, 2.0 mmol of base, and 20 mL of acetonitrile were added. The mixture was stirred at 82 °C for 24 h. The reaction mixture was diluted with ethyl acetate and filtered through Celite in a fritted filter funnel to remove any inorganic salts. The solvent was then removed with the help of a rotary evaporator. The residue was purified by flash chromatography using hexane and ethyl acetate as an eluent to yield the product.",83,1,caesium carbonate,N-phenylpicolinamide,copper,acetonitrile,24,82,N-phenylpicolinamide | copper | caesium carbonate,None,Article,"Damkaci, Fehmi Sigindere, Cihad Sobiech, Thomas Vik, Erik Malone, Joshua, 2017, Tetrahedron Lett., 58, 36, 2017, 3559 - 3564, 10.1016/j.tetlet.2017.07.099"
17,iodobenzene,"3,5-Dimethylphenol","1,3-dimethyl-5-phenoxybenzene",198.265,"General procedure: To a 50mL multi-necked round bottom flask, 1 mmol of aryl halide, 1.2 mmol of phenol, 20 mol% ligand, 20 mol% copper powder, 2.0 mmol of base, and 20 mL of acetonitrile were added. The mixture was stirred at 82 °C for 24 h. The reaction mixture was diluted with ethyl acetate and filtered through Celite in a fritted filter funnel to remove any inorganic salts. The solvent was then removed with the help of a rotary evaporator. The residue was purified by flash chromatography using hexane and ethyl acetate as an eluent to yield the product.",83,1,caesium carbonate,N-phenylpicolinamide,copper,acetonitrile,24,82,N-phenylpicolinamide | copper | caesium carbonate,None,Article,"Damkaci, Fehmi Sigindere, Cihad Sobiech, Thomas Vik, Erik Malone, Joshua, 2017, Tetrahedron Lett., 58, 36, 2017, 3559 - 3564, 10.1016/j.tetlet.2017.07.099"
8,4-tolyl iodide,4-methoxy-phenol,1-methoxy-4-(p-tolyloxy)benzene,214.264,"General procedure: To a 50mL multi-necked round bottom flask, 1 mmol of aryl halide, 1.2 mmol of phenol, 20 molpercent ligand, 20 molpercent copper powder, 2.0 mmol of base, and 20 mL of acetonitrile were added. The mixture was stirred at 82 °C for 24 h. The reaction mixture was diluted with ethyl acetate and filtered through Celite in a fritted filter funnel to remove any inorganic salts. The solvent was then removed with the help of a rotary evaporator. The residue was purified by flash chromatography using hexane and ethyl acetate as an eluent to yield the product.",83,1,caesium carbonate,N-phenylpicolinamide,copper,acetonitrile,24,82,N-phenylpicolinamide | copper | caesium carbonate,None,Article,"Damkaci, Fehmi Sigindere, Cihad Sobiech, Thomas Vik, Erik Malone, Joshua, 2017, Tetrahedron Lett., 58, 36, 2017, 3559 - 3564, 10.1016/j.tetlet.2017.07.099"
37,p-nitrobenzene iodide,ortho-cresol,1-methyl-2-(4-nitrophenoxy)benzene,229.235,"General procedure: To a 50mL multi-necked round bottom flask, 1 mmol of aryl halide, 1.2 mmol of phenol, 20 molpercent ligand, 20 molpercent copper powder, 2.0 mmol of base, and 20 mL of acetonitrile were added. The mixture was stirred at 82 °C for 24 h. The reaction mixture was diluted with ethyl acetate and filtered through Celite in a fritted filter funnel to remove any inorganic salts. The solvent was then removed with the help of a rotary evaporator. The residue was purified by flash chromatography using hexane and ethyl acetate as an eluent to yield the product.",88,1,caesium carbonate,N-phenylpicolinamide,copper,acetonitrile,24,82,N-phenylpicolinamide | copper | caesium carbonate,None,Article,"Damkaci, Fehmi Sigindere, Cihad Sobiech, Thomas Vik, Erik Malone, Joshua, 2017, Tetrahedron Lett., 58, 36, 2017, 3559 - 3564, 10.1016/j.tetlet.2017.07.099"
24,4-methoxy-phenol,para-nitrophenyl bromide,1-methoxy-4-(4-nitrophenoxy)benzene,245.235,"General procedure: To a 50mL multi-necked round bottom flask, 1 mmol of aryl halide, 1.2 mmol of phenol, 20 molpercent ligand, 20 molpercent copper powder, 2.0 mmol of base, and 20 mL of acetonitrile were added. The mixture was stirred at 82 °C for 24 h. The reaction mixture was diluted with ethyl acetate and filtered through Celite in a fritted filter funnel to remove any inorganic salts. The solvent was then removed with the help of a rotary evaporator. The residue was purified by flash chromatography using hexane and ethyl acetate as an eluent to yield the product.",89,1,caesium carbonate,N-phenylpicolinamide,copper,acetonitrile,24,82,N-phenylpicolinamide | copper | caesium carbonate,None,Article,"Damkaci, Fehmi Sigindere, Cihad Sobiech, Thomas Vik, Erik Malone, Joshua, 2017, Tetrahedron Lett., 58, 36, 2017, 3559 - 3564, 10.1016/j.tetlet.2017.07.099"
15,3-HYDROXYPYRIDINE,para-nitrophenyl bromide,3-(4-nitro-phenoxy)-pyridine,216.196,"General procedure: To a 50mL multi-necked round bottom flask, 1 mmol of aryl halide, 1.2 mmol of phenol, 20 molpercent ligand, 20 molpercent copper powder, 2.0 mmol of base, and 20 mL of acetonitrile were added. The mixture was stirred at 82 °C for 24 h. The reaction mixture was diluted with ethyl acetate and filtered through Celite in a fritted filter funnel to remove any inorganic salts. The solvent was then removed with the help of a rotary evaporator. The residue was purified by flash chromatography using hexane and ethyl acetate as an eluent to yield the product.",89,1,caesium carbonate,N-phenylpicolinamide,copper,acetonitrile,24,82,N-phenylpicolinamide | copper | caesium carbonate,None,Article,"Damkaci, Fehmi Sigindere, Cihad Sobiech, Thomas Vik, Erik Malone, Joshua, 2017, Tetrahedron Lett., 58, 36, 2017, 3559 - 3564, 10.1016/j.tetlet.2017.07.099"
35,p-nitrobenzene iodide,4-methoxy-phenol,1-methoxy-4-(4-nitrophenoxy)benzene,245.235,"General procedure: To a 50mL multi-necked round bottom flask, 1 mmol of aryl halide, 1.2 mmol of phenol, 20 molpercent ligand, 20 molpercent copper powder, 2.0 mmol of base, and 20 mL of acetonitrile were added. The mixture was stirred at 82 °C for 24 h. The reaction mixture was diluted with ethyl acetate and filtered through Celite in a fritted filter funnel to remove any inorganic salts. The solvent was then removed with the help of a rotary evaporator. The residue was purified by flash chromatography using hexane and ethyl acetate as an eluent to yield the product.",92,1,caesium carbonate,N-phenylpicolinamide,copper,acetonitrile,24,82,N-phenylpicolinamide | copper | caesium carbonate,None,Article,"Damkaci, Fehmi Sigindere, Cihad Sobiech, Thomas Vik, Erik Malone, Joshua, 2017, Tetrahedron Lett., 58, 36, 2017, 3559 - 3564, 10.1016/j.tetlet.2017.07.099"
3,p-nitrobenzene iodide,"3,5-Dimethylphenol","1,3-dimethyl-5-(4-nitrophenoxy)benzene",243.262,"General procedure: To a 50mL multi-necked round bottom flask, 1 mmol of aryl halide, 1.2 mmol of phenol, 20 mol% ligand, 20 mol% copper powder, 2.0 mmol of base, and 20 mL of acetonitrile were added. The mixture was stirred at 82 °C for 24 h. The reaction mixture was diluted with ethyl acetate and filtered through Celite in a fritted filter funnel to remove any inorganic salts. The solvent was then removed with the help of a rotary evaporator. The residue was purified by flash chromatography using hexane and ethyl acetate as an eluent to yield the product.",93,1,caesium carbonate,N-phenylpicolinamide,copper,acetonitrile,24,82,N-phenylpicolinamide | copper | caesium carbonate,None,Article,"Damkaci, Fehmi Sigindere, Cihad Sobiech, Thomas Vik, Erik Malone, Joshua, 2017, Tetrahedron Lett., 58, 36, 2017, 3559 - 3564, 10.1016/j.tetlet.2017.07.099"
3,3-HYDROXYPYRIDINE,p-nitrobenzene iodide,3-(4-nitro-phenoxy)-pyridine,216.196,"General procedure: To a 50mL multi-necked round bottom flask, 1 mmol of aryl halide, 1.2 mmol of phenol, 20 molpercent ligand, 20 molpercent copper powder, 2.0 mmol of base, and 20 mL of acetonitrile were added. The mixture was stirred at 82 °C for 24 h. The reaction mixture was diluted with ethyl acetate and filtered through Celite in a fritted filter funnel to remove any inorganic salts. The solvent was then removed with the help of a rotary evaporator. The residue was purified by flash chromatography using hexane and ethyl acetate as an eluent to yield the product.",95,1,caesium carbonate,N-phenylpicolinamide,copper,acetonitrile,24,82,N-phenylpicolinamide | copper | caesium carbonate,None,Article,"Damkaci, Fehmi Sigindere, Cihad Sobiech, Thomas Vik, Erik Malone, Joshua, 2017, Tetrahedron Lett., 58, 36, 2017, 3559 - 3564, 10.1016/j.tetlet.2017.07.099"
9,2-bromo-pyridine,3-(3-fluoro-2-aminopyridin-4-ylmethyl)-7-hydroxy-4-methyl-2-oxo-2H-1-benzopyran,3-(2-amino-3-fluoropyridin-4-ylmethyl)-4-methyl-7-(pyridin-2-yloxy)chromen-2-one,377.375,None,13,1,caesium carbonate,"N,N-dimethylethylenediamine",copper(I) iodide,"N,N-dimethyl-formamide",5,None,"copper(I) iodide | caesium carbonate | N,N-dimethylethylenediamine",None,Article,"Aoki, Toshihiro Hyohdoh, Ikumi Furuichi, Noriyuki Ozawa, Sawako Watanabe, Fumio Matsushita, Masayuki Sakaitani, Masahiro Morikami, Kenji Takanashi, Kenji Harada, Naoki Tomii, Yasushi Shiraki, Koji Furumoto, Kentaro Tabo, Mitsuyasu Yoshinari, Kiyoshi Ori, Kazutomo Aoki, Yuko Shimma, Nobuo Iikura, Hitoshi, 2014, ACS Med. Chem. Lett., 5, 4, 2014, 309 - 314, 10.1021/ml400379x"
26,"1,4-bromoiodobenzene",5-bromo-2-hydroxylphenylacetic acid methyl ester,methyl 2-(5-bromo-2-(4-bromophenoxy)phenyl)acetate,400.066,"A mixture of methyl 2-(5-bromo-2-hydroxyphenyl)acetate (2.0 g, 8.16 mmol), l-bromo-4-iodobenzene (6.93 g, 24.5 mmol), 2-(dimethylamino)acetic acid hydrochloride (0.683 g, 4.90 mmol), Cs2C03 (6.65 g, 20.4 mmol) and Cu(I)Cl (0.485 g, 4.90 mmol) in dioxane (20.4 mL, 8.16 mmol) was purged with argon for 10 minutes. The mixture was then refluxed for 4 hours. HPLC showed that the reaction was complete. The mixture was then filtered through GF/F paper. The filtrate was partitioned between ethyl acetate and water. The organics were extracted with ethyl acetate twice, washed with brine and dried with Na2S04. This was then concentrated down and purified on a column using ethyl acetate and hexanes to give methyl 2-(5-bromo-2-(4-bromophenoxy)phenyl)acetate (0.721 g, 1.80 mmol, 22.1percent yield).",22.1,1,caesium carbonate,"N,N-dimethylglycine hydrochoride",copper(I) chloride,"1,4-dioxane",4,None,"N,N-dimethylglycine hydrochoride | caesium carbonate | copper(I) chloride",None,Patent,"ARRAY BIOPHARMA INC. GENENTECH, INC. COOK, Adam HUNT, Kevin, W. LYSSIKATOS, Joseph, P. METCALF, Andrew, T. RIZZI, James, P. TANG, Tony, P., 2011, WO2011/130741"
21,"1,4-bromoiodobenzene",methyl 2-(5-(5-chloropyridin-3-yl)-2-hydroxyphenyl)acetate,methyl 2-(2-(4-bromophenoxy)-5-(5-chloropyridin-3-yl)phenyl)acetate,432.701,"A mixture of methyl 2-(5-(5-chloropyridin-3-yl)-2- hydroxyphenyl)acetate (2.87 g, 10.3 mmol), l-bromo-4-iodobenzene (11.7 g, 41.3 mmol), 2- (dimethylamino)acetic acid hydrochloride (0.866 g, 6.20 mmol), Cu(I)Cl (0.614 g, 6.20 mmol) and Cs2C03 (8.42 g, 25.8 mmol) in dioxane (35 mL, 10.3 mmol) was purged with argon for 5 minutes. This was then heated to reflux for 2 hours under N2. The mixture was then filtered through Celite.(R). and then partitioned between ethyl acetate and water. The organics were extracted with ethyl acetate twice, washed with brine and dried with Na2S04. This was then concentrated down to be purified on a column using ethyl acetate hexanes to give methyl 2-(2-(4-bromophenoxy)-5-(5-chloropyridin-3-yl)phenyl)acetate (1.21 g, 2.80 mmol, 27.1percent yield).",27.1,1,caesium carbonate,"N,N-dimethylglycine hydrochoride",copper(I) chloride,"1,4-dioxane",2,None,"N,N-dimethylglycine hydrochoride | caesium carbonate | copper(I) chloride",None,Patent,"ARRAY BIOPHARMA INC. GENENTECH, INC. COOK, Adam HUNT, Kevin, W. LYSSIKATOS, Joseph, P. METCALF, Andrew, T. RIZZI, James, P. TANG, Tony, P., 2011, WO2011/130741"
